"order_id","customer_id","product_id","quantity","order_ts","discount","channel","note"
"398","126","12","4","2024-03-05T00:57:55.000000","0.14","app","VIP"
"399","34","40","4","2024-01-18T05:19:54.000000","0.24","web"," OK "
"400","172","27","4","2024-01-14T12:58:50.000000","0.0","app","VIP"
"401","46","16","4","2024-02-24T07:45:51.000000","0.09","web","Gift"
"402","107","19","3","2024-01-05T06:19:40.000000","0.23","app","Gift"
"403","68","21","3","2024-01-29T17:04:28.000000","0.24","app","urgent"
"404","134","23","2","2024-01-13T10:31:24.000000","0.19","app","gift "
"405","40","16","3","2024-01-02T20:24:49.000000","0.09","web","VIP"
"406","20","39","4","2024-03-23T16:39:29.000000","0.09","web","VIP"
"407","103","12","4","2024-01-09T02:00:46.000000","0.29","web","urgent"
"408","174","18","4","2024-01-01T20:00:04.000000","0.13","store","VIP"
"409","127","1","2","2024-03-24T23:02:47.000000","0.13","web","VIP"
"410","152","20","4","2024-01-17T22:46:31.000000","0.17","web"," OK "
"411","87","35","3","2024-03-14T11:45:53.000000","","web","Gift"
"412","29","40","2","2024-01-03T19:34:20.000000","0.17","store"," OK "
"413","86","19","1","2024-01-14T19:40:52.000000","0.13","app","return?"
"414","198","6","2","2024-01-10T22:57:34.000000","0.25","web","gift "
"415","157","29","4","2024-03-04T13:31:39.000000","0.27","app","urgent"
"416","141","26","2","2024-02-25T19:31:20.000000","0.28","web","return?"
"417","61","39","1","2024-02-12T19:05:03.000000","0.17","app","  "
"418","120","21","2","2024-01-22T17:56:24.000000","","store","return?"
"419","125","1","5","2024-01-08T23:56:15.000000","0.21","app","VIP"
"420","131","37","1","2024-02-21T05:29:52.000000","0.25","store","return?"
"421","179","28","1","2024-01-21T18:20:34.000000","0.17","app","urgent"
"422","137","33","3","2024-02-23T02:49:19.000000","0.21","web","urgent"
"423","45","5","2","2024-03-02T20:55:51.000000","0.22","app"," OK "
"424","45","19","5","2024-03-17T10:46:49.000000","0.2","app","Gift"
"425","124","19","2","2024-02-14T11:00:27.000000","","web","gift "
"426","174","11","3","2024-01-01T10:14:29.000000","0.06","app","gift "
"427","190","34","2","2024-01-26T06:14:25.000000","0.15","web","  "
"428","122","8","2","2024-03-17T19:16:40.000000","0.18","web","VIP"
"429","106","3","2","2024-02-17T23:49:19.000000","0.0","store","VIP"
"430","164","10","2","2024-02-25T17:17:50.000000","0.26","web","gift "
"431","196","40","4","2024-02-11T04:53:54.000000","0.18","app","urgent"
"432","6","5","4","2024-01-15T15:31:33.000000","0.04","web","gift "
"433","63","24","1","2024-03-21T16:52:48.000000","0.24","app","return?"
"434","67","8","3","2024-03-10T13:32:41.000000","0.22","store","VIP"
"435","113","16","2","2024-03-30T13:35:46.000000","0.23","app","return?"
"436","59","23","5","2024-03-17T23:51:42.000000","0.12","app","gift "
"437","63","1","1","2024-01-27T04:50:52.000000","","web","VIP"
"438","5","10","3","2024-01-23T21:12:32.000000","","web","Gift"
"439","1","24","2","2024-01-23T08:42:17.000000","0.17","app"," OK "
"440","90","1","2","2024-03-23T16:35:39.000000","0.0","app","VIP"
"441","200","20","5","2024-02-20T02:58:48.000000","0.19","app"," OK "
"442","60","25","3","2024-02-10T21:37:40.000000","0.22","app","  "
"443","49","9","2","2024-03-28T03:26:40.000000","0.17","web","return?"
"444","53","7","5","2024-02-24T07:23:48.000000","0.15","web"," OK "
"445","195","20","4","2024-03-22T20:22:23.000000","0.24","store","VIP"
"446","133","29","1","2024-03-29T14:50:34.000000","0.2","app","return?"
"447","131","1","3","2024-01-08T03:36:09.000000","0.08","app","  "
"448","38","14","3","2024-02-02T12:55:04.000000","0.29","app","  "
"449","181","40","3","2024-03-07T01:44:27.000000","0.21","store","return?"
"450","40","14","2","2024-03-14T04:25:27.000000","0.3","store","VIP"
"451","194","14","5","2024-01-14T08:43:39.000000","0.29","web"," OK "
"452","191","30","5","2024-01-29T15:44:31.000000","0.28","store","VIP"
"453","114","20","1","2024-02-19T08:03:12.000000","0.23","web","VIP"
"454","174","16","5","2024-03-12T22:18:04.000000","0.18","web","urgent"
"455","200","32","5","2024-01-11T04:00:33.000000","0.05","store","  "
"456","117","2","2","2024-02-24T01:35:06.000000","0.16","web","VIP"
"457","154","29","3","2024-01-27T16:19:00.000000","","web","VIP"
"458","119","16","1","2024-01-20T11:19:41.000000","0.16","app","return?"
"459","105","36","2","2024-02-16T09:15:43.000000","0.26","store","VIP"
"460","67","29","2","2024-02-07T06:17:46.000000","0.03","web"," OK "
"461","131","38","5","2024-02-27T05:08:11.000000","0.11","app","gift "
"462","54","6","1","2024-01-29T14:05:34.000000","","app","urgent"
"463","39","8","2","2024-03-15T02:16:33.000000","0.13","web"," OK "
"464","56","37","3","2024-01-08T00:42:50.000000","0.03","app","urgent"
"465","3","16","5","2024-03-18T13:39:34.000000","0.05","app","return?"
"466","187","33","5","2024-01-03T16:26:35.000000","0.25","app","  "
"467","52","28","5","2024-03-07T05:32:05.000000","0.15","app","VIP"
"468","160","20","2","2024-02-01T04:23:38.000000","0.01","store","gift "
"469","87","2","2","2024-02-04T12:00:11.000000","","app","Gift"
"470","68","3","3","2024-01-02T17:06:49.000000","0.14","web","gift "
"471","46","29","2","2024-03-04T04:32:09.000000","0.05","app","return?"
"472","165","4","1","2024-01-15T21:27:12.000000","0.21","app","Gift"
"473","103","1","5","2024-02-29T07:46:43.000000","0.24","web","Gift"
"474","90","9","1","2024-03-06T06:23:45.000000","","app","VIP"
"475","132","37","1","2024-03-17T01:42:55.000000","0.18","app","Gift"
"476","161","26","5","2024-03-04T17:28:37.000000","","web","return?"
"477","132","29","4","2024-01-28T03:14:25.000000","0.09","web","return?"
"478","94","27","4","2024-03-07T11:20:01.000000","0.27","app"," OK "
"479","179","23","1","2024-03-15T08:03:09.000000","","web","  "
"480","180","11","2","2024-01-29T13:03:03.000000","0.27","store"," OK "
"481","194","18","2","2024-01-12T04:13:19.000000","0.07","web","return?"
"482","19","22","4","2024-03-21T02:26:31.000000","0.1","app"," OK "
"483","179","40","3","2024-01-14T07:33:01.000000","0.14","app","return?"
"484","39","36","2","2024-02-23T10:40:26.000000","0.14","web","VIP"
"485","125","30","4","2024-01-22T06:21:56.000000","0.3","app","gift "
"486","132","33","4","2024-01-12T08:13:00.000000","0.03","web","urgent"
"487","42","33","4","2024-03-10T21:03:24.000000","0.26","web","urgent"
"488","2","27","1","2024-01-13T22:25:56.000000","0.26","app","gift "
"489","189","34","4","2024-03-01T07:41:16.000000","0.17","web","VIP"
"490","179","3","2","2024-03-03T09:05:10.000000","0.1","app","return?"
"491","35","1","2","2024-01-06T10:05:32.000000","0.16","app","gift "
"492","121","18","5","2024-01-16T13:33:32.000000","0.09","web","urgent"
"493","31","3","3","2024-03-12T11:49:30.000000","","web","gift "
"494","114","14","4","2024-02-15T15:45:08.000000","0.15","store","VIP"
"495","64","8","2","2024-01-11T22:07:12.000000","0.28","web","gift "
"496","151","39","5","2024-03-30T06:13:58.000000","0.19","app","return?"
"497","115","27","2","2024-01-24T20:22:27.000000","0.15","web"," OK "
"498","100","2","1","2024-01-01T08:39:23.000000","0.21","store","gift "
"499","137","25","2","2024-03-24T04:11:55.000000","0.15","web"," OK "
"500","96","30","1","2024-01-02T11:48:44.000000","0.27","web","  "
"501","3","14","3","2024-02-19T19:15:14.000000","0.06","app","  "
"502","120","36","1","2024-03-30T09:03:45.000000","0.29","web","Gift"
"503","156","39","2","2024-02-22T00:04:05.000000","0.24","app","VIP"
"504","99","40","4","2024-02-22T14:49:11.000000","0.26","web","return?"
"505","36","4","1","2024-02-04T22:27:28.000000","0.14","web","gift "
"506","2","18","3","2024-01-12T10:07:31.000000","0.25","web","gift "
"507","60","32","4","2024-02-21T13:00:51.000000","0.09","app","urgent"
"508","154","18","3","2024-03-21T18:10:21.000000","0.23","store"," OK "
"509","65","20","1","2024-01-09T04:46:55.000000","0.04","web","Gift"
"510","192","14","1","2024-03-20T05:37:17.000000","0.09","store","gift "
"511","67","17","5","2024-02-07T08:30:01.000000","0.13","app","VIP"
"512","86","28","4","2024-02-18T06:11:34.000000","0.1","web","return?"
"513","153","2","2","2024-01-15T21:16:28.000000","0.12","web"," OK "
"514","123","32","5","2024-02-25T23:04:14.000000","","web","urgent"
"515","9","30","1","2024-01-17T09:52:57.000000","0.08","web","gift "
"516","16","6","1","2024-01-25T14:05:03.000000","0.22","app","Gift"
"517","40","31","5","2024-03-05T22:40:56.000000","0.02","app","  "
"518","175","21","4","2024-01-05T13:07:21.000000","0.23","web","Gift"
"519","5","13","3","2024-02-10T05:54:43.000000","0.24","app","Gift"
"520","15","19","2","2024-02-23T12:15:57.000000","0.12","web","gift "
"521","156","21","5","2024-01-12T21:10:54.000000","","store","  "
"522","125","9","4","2024-01-27T12:40:16.000000","0.27","app"," OK "
"523","197","25","3","2024-01-31T21:57:48.000000","0.24","web","return?"
"524","44","26","2","2024-02-29T17:25:17.000000","","app","Gift"
"525","132","15","2","2024-03-28T21:41:29.000000","0.15","web","urgent"
"526","27","19","3","2024-03-16T06:17:22.000000","0.23","store","  "
"527","119","25","4","2024-01-18T01:53:38.000000","0.09","web"," OK "
"528","22","21","5","2024-01-02T15:13:36.000000","0.24","store","  "
"529","182","18","3","2024-01-05T16:07:48.000000","","store"," OK "
"530","84","39","2","2024-02-23T14:44:30.000000","0.24","app","urgent"
"531","51","36","3","2024-01-15T01:31:21.000000","0.03","app","VIP"
"532","197","16","3","2024-01-21T19:33:57.000000","","app","Gift"
"533","14","29","2","2024-03-17T06:21:57.000000","0.3","web","return?"
"534","160","33","1","2024-03-19T15:35:56.000000","0.26","store","Gift"
"535","102","5","2","2024-03-16T12:18:23.000000","0.26","web","  "
"536","138","24","1","2024-01-23T19:54:55.000000","0.29","store"," OK "
"537","53","32","1","2024-02-25T18:31:07.000000","0.13","app","return?"
"538","177","3","5","2024-02-24T23:15:48.000000","0.09","web","  "
"539","91","14","4","2024-01-17T16:08:03.000000","","web","  "
"540","84","32","1","2024-02-19T19:38:53.000000","0.15","web","Gift"
"541","92","38","2","2024-02-17T06:33:15.000000","0.07","web","Gift"
"542","60","40","2","2024-02-05T15:43:10.000000","0.28","app","gift "
"543","64","25","5","2024-03-08T15:35:31.000000","0.0","web","urgent"
"544","29","2","3","2024-03-01T23:39:39.000000","0.04","store"," OK "
"545","98","2","2","2024-02-17T22:32:03.000000","0.07","web","  "
"546","95","33","4","2024-03-06T07:39:44.000000","0.06","web","VIP"
"547","77","30","3","2024-03-09T16:18:51.000000","0.07","web","  "
"548","198","8","1","2024-02-21T00:35:08.000000","0.2","web","gift "
"549","23","6","2","2024-01-25T02:10:34.000000","0.1","app","gift "
"550","183","6","1","2024-03-09T06:11:31.000000","0.18","web","return?"
"551","174","36","4","2024-03-05T14:02:45.000000","","app","gift "
"552","5","31","5","2024-03-29T12:10:51.000000","","app","  "
"553","141","38","5","2024-01-14T11:32:04.000000","0.21","web","Gift"
"554","42","5","2","2024-02-07T17:37:42.000000","0.11","web"," OK "
"555","9","28","3","2024-03-24T04:19:46.000000","0.05","web","Gift"
"556","173","37","1","2024-02-16T07:29:57.000000","0.1","web","VIP"
"557","24","22","2","2024-03-25T20:03:55.000000","0.29","app","  "
"558","60","31","1","2024-01-02T02:56:05.000000","0.19","web","  "
"559","20","25","4","2024-01-04T03:58:00.000000","0.08","web","VIP"
"560","29","1","5","2024-03-12T15:25:18.000000","0.14","app","urgent"
"561","13","18","1","2024-02-02T06:12:40.000000","0.25","web","VIP"
"562","169","11","4","2024-02-16T19:41:49.000000","0.2","store","VIP"
"563","12","4","3","2024-02-08T12:30:01.000000","","app","Gift"
"564","152","24","3","2024-02-06T17:11:48.000000","0.27","app","gift "
"565","32","38","4","2024-03-25T13:15:52.000000","0.2","app","return?"
"566","183","3","4","2024-01-09T11:11:43.000000","0.19","web","urgent"
"567","170","14","2","2024-03-10T11:59:19.000000","0.06","web","Gift"
"568","126","27","4","2024-03-21T01:39:28.000000","0.03","app","urgent"
"569","166","13","4","2024-02-29T04:00:34.000000","0.29","web","Gift"
"570","60","5","2","2024-02-05T13:12:56.000000","","web","urgent"
"571","157","8","4","2024-01-15T09:37:47.000000","0.12","app","VIP"
"572","45","1","4","2024-03-02T10:22:34.000000","","app","return?"
"573","123","40","1","2024-02-12T04:36:11.000000","0.02","app","return?"
"574","184","20","1","2024-01-14T10:38:53.000000","0.25","web","Gift"
"575","145","38","2","2024-02-02T08:50:41.000000","0.06","store","return?"
"576","54","28","1","2024-03-27T12:56:49.000000","0.24","web"," OK "
"577","148","14","3","2024-01-24T21:13:58.000000","","store"," OK "
"578","177","38","3","2024-01-17T01:26:03.000000","0.08","web","Gift"
"579","178","11","4","2024-03-02T09:04:00.000000","0.01","store","Gift"
"580","148","8","1","2024-01-18T23:00:38.000000","","store","return?"
"581","147","33","3","2024-03-23T19:00:12.000000","0.05","web","VIP"
"582","157","23","4","2024-03-18T07:24:10.000000","0.02","app","VIP"
"583","148","17","3","2024-03-29T12:25:30.000000","0.23","web","VIP"
"584","27","24","5","2024-03-23T03:10:43.000000","0.11","web","VIP"
"585","161","39","2","2024-01-22T22:31:50.000000","0.12","web","gift "
"586","36","12","3","2024-01-20T02:14:18.000000","0.07","app"," OK "
"587","112","37","1","2024-01-31T20:06:04.000000","0.26","web"," OK "
"588","68","37","3","2024-02-12T06:46:11.000000","0.09","app","return?"
"589","43","31","1","2024-03-20T04:47:26.000000","0.06","store","gift "
"590","57","7","5","2024-03-07T00:20:56.000000","0.09","store","return?"
"591","17","4","2","2024-02-27T23:58:44.000000","","web"," OK "
"592","88","5","5","2024-03-20T01:16:11.000000","0.1","app","  "
"593","84","29","1","2024-02-28T03:07:00.000000","0.02","web","urgent"
"594","81","16","2","2024-02-04T02:45:13.000000","0.05","web","Gift"
"595","19","40","1","2024-02-07T04:04:54.000000","0.13","store","  "
"596","122","1","2","2024-02-16T12:45:43.000000","0.26","store","gift "
"597","34","15","4","2024-01-08T23:44:52.000000","0.02","web"," OK "
"598","172","11","3","2024-03-07T18:06:26.000000","0.06","web","return?"
"599","5","36","4","2024-02-28T17:59:45.000000","0.27","web","  "
"600","12","5","5","2024-03-06T19:15:13.000000","0.27","web","Gift"
"601","61","17","1","2024-02-18T01:18:56.000000","0.2","web","  "
"602","82","35","3","2024-03-11T11:11:37.000000","","web","urgent"
"603","194","39","3","2024-03-26T11:27:43.000000","0.13","web","gift "
"604","106","37","3","2024-02-21T07:03:25.000000","0.06","web","Gift"
"605","76","27","1","2024-02-09T23:52:08.000000","0.04","app","Gift"
"606","168","7","2","2024-01-10T09:58:06.000000","0.11","app","gift "
"607","49","4","2","2024-03-11T01:56:34.000000","0.17","app","return?"
"608","180","17","4","2024-03-22T08:34:56.000000","","web"," OK "
"609","81","20","5","2024-03-03T22:53:55.000000","0.18","app","gift "
"610","63","21","2","2024-03-18T21:38:12.000000","0.09","web","return?"
"611","61","2","3","2024-03-18T12:11:27.000000","0.1","store","return?"
"612","2","28","2","2024-03-12T19:53:25.000000","","web","return?"
"613","135","16","1","2024-02-15T06:13:18.000000","0.26","store","Gift"
"614","116","5","2","2024-01-09T23:42:10.000000","0.1","web","gift "
"615","127","37","2","2024-01-01T07:00:39.000000","0.17","app","  "
"616","131","15","1","2024-01-19T09:29:53.000000","0.08","web","VIP"
"617","6","10","4","2024-02-08T19:00:47.000000","0.02","app","return?"
"618","176","20","2","2024-03-07T22:10:36.000000","","app","urgent"
"619","103","39","2","2024-02-11T00:32:35.000000","0.05","web"," OK "
"620","139","33","2","2024-01-03T01:58:57.000000","0.13","app","urgent"
"621","8","4","5","2024-01-19T22:20:47.000000","0.15","web","urgent"
"622","153","28","4","2024-03-29T03:07:30.000000","0.06","app","Gift"
"623","136","27","3","2024-03-29T22:07:41.000000","","web","return?"
"624","74","36","5","2024-02-03T22:37:57.000000","0.1","app","urgent"
"625","188","39","1","2024-03-13T10:46:07.000000","0.29","store","Gift"
"626","131","30","2","2024-03-05T17:42:54.000000","","web","Gift"
"627","182","27","3","2024-03-24T19:32:24.000000","0.11","app","urgent"
"628","165","15","3","2024-03-20T21:09:12.000000","0.01","store","urgent"
"629","42","36","4","2024-02-26T14:04:54.000000","0.18","app","return?"
"630","200","38","4","2024-02-05T12:24:02.000000","","web","  "
"631","149","40","3","2024-02-26T09:34:58.000000","","web"," OK "
"632","38","39","5","2024-01-29T17:19:34.000000","0.23","web","  "
"633","159","26","5","2024-02-01T07:52:32.000000","0.13","web","  "
"634","86","39","3","2024-02-24T18:52:51.000000","","web","Gift"
"635","173","32","5","2024-02-21T10:13:16.000000","0.01","app","VIP"
"636","35","10","4","2024-02-22T06:56:13.000000","0.01","app","VIP"
"637","52","2","1","2024-02-04T14:53:58.000000","","app","VIP"
"638","70","40","1","2024-02-06T19:44:32.000000","0.27","web","  "
"639","91","18","1","2024-01-01T22:00:53.000000","0.07","web","gift "
"640","127","35","2","2024-02-24T03:50:00.000000","0.17","app","urgent"
"641","45","12","2","2024-02-21T19:41:44.000000","0.21","app"," OK "
"642","142","15","1","2024-03-25T04:25:25.000000","0.02","store","return?"
"643","5","33","4","2024-02-15T09:14:37.000000","0.05","app","VIP"
"644","67","22","3","2024-02-12T02:06:10.000000","","web","urgent"
"645","132","28","4","2024-01-07T02:11:38.000000","","app","VIP"
"646","53","13","3","2024-01-18T16:57:47.000000","","app"," OK "
"647","87","25","2","2024-01-31T10:09:39.000000","0.22","web","urgent"
"648","122","20","4","2024-02-03T22:45:53.000000","0.26","app","urgent"
"649","50","38","5","2024-02-02T15:24:05.000000","","web","Gift"
"650","193","20","2","2024-02-05T11:16:15.000000","0.3","web","Gift"
